Series_reference,Period,Type,Data_value,Lower_CI,Upper_CI,Units,Indicator,Cause,Validation,Population,Age,Severity
C_M21,2013,Single year,109,88.53737525,129.4626247,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M21,2014,Single year,119,97.61931714,140.3806829,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M21,2015,Single year,110,89.44372431,130.5562757,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M21,2016,Single year,136,113.1430886,158.8569114,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M21,2017,Single year,128,105.8255388,150.1744612,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M21,2018,Single year,128,105.8255388,150.1744612,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M21,2019,Single year,152,127.8359411,176.1640589,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2000,Single year,27.33817492,23.86953438,30.80681546,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2001,Single year,21.30143562,18.23953843,24.36333281,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2002,Single year,19.15202894,16.26447828,22.03957961,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2003,Single year,19.89703006,16.96580129,22.82825882,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2004,Single year,15.80114004,13.19298648,18.40929361,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2005,Single year,19.89855226,16.96704664,22.83005788,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2006,Single year,18.30872788,15.48928338,21.12817239,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2007,Single year,17.78073109,15.00737948,20.55408269,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2008,Single year,13.97491032,11.51342133,16.4363993,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2009,Single year,15.02951705,12.48168754,17.57734656,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2010,Single year,14.33543743,11.84831534,16.82255951,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2011,Single year,11.59880111,9.365469903,13.83213231,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2012,Single year,11.02074735,8.845390124,13.19610457,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2013,Single year,12.25821782,9.952850445,14.56358519,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2014,Single year,13.22990307,10.84893259,15.61087355,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2015,Single year,11.99333743,9.747914315,14.23876055,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2016,Single year,14.92974001,12.41474001,17.44474,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2017,Single year,13.73401356,11.35042936,16.11759775,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2018,Single year,13.71546312,11.33664057,16.09428567,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
C_M22,2019,Single year,16.04111969,13.48939731,18.59284208,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Serious
a12,2000,Single year,1.465331284,1.084229532,1.846433035,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2001,Single year,1.354007879,0.985710277,1.722305482,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2002,Single year,1.77664234,1.360360619,2.192924061,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2003,Single year,1.440027807,1.069428185,1.81062743,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2004,Single year,1.199462304,0.863585699,1.535338908,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2005,Single year,1.704247864,1.30485316,2.103642567,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2006,Single year,1.552800853,1.174928229,1.930673478,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2007,Single year,1.267193508,0.928853689,1.605533328,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2008,Single year,1.257613283,0.918286826,1.596939741,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2009,Single year,1.989069371,1.562445036,2.415693707,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2010,Single year,1.253865058,0.920822867,1.586907249,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2011,Single year,1.229792195,0.900095191,1.559489198,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2012,Single year,1.302583099,0.961845645,1.643320553,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2013,Single year,1.181539126,0.857246653,1.505831599,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2014,Single year,1.005753,0.709085754,1.302420246,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2015,Single year,1.261123834,0.936521294,1.585726375,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2016,Single year,1.238203269,0.914973321,1.561433217,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2017,Single year,0.815446126,0.555583198,1.075309054,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2018,Single year,1.281623957,0.963671381,1.599576533,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a12,2019,Single year,2.454728716,2.016165418,2.893292013,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Fatal
a11,2000,Single year,57,42.20259642,71.79740358,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2001,Single year,52,37.86649871,66.13350129,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2002,Single year,70,53.60176481,86.39823519,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2003,Single year,58,43.073359,72.926641,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2004,Single year,49,35.28025211,62.71974789,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2005,Single year,70,53.60176481,86.39823519,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2006,Single year,65,49.19826518,80.80173482,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2007,Single year,54,39.59726497,68.40273503,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2008,Single year,53,38.73124681,67.26875319,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2009,Single year,84,66.03663336,101.9633666,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2010,Single year,55,40.46451806,69.53548194,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2011,Single year,54,39.59726497,68.40273503,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2012,Single year,57,42.20259642,71.79740358,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2013,Single year,52,37.86649871,66.13350129,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2014,Single year,45,31.85216189,58.14783811,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2015,Single year,59,43.94523097,74.05476903,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2016,Single year,58,43.073359,72.926641,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2017,Single year,39,26.76002884,51.23997116,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2018,Single year,64,48.32028812,79.67971188,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
a11,2019,Single year,124,102.1747647,145.8252353,Injuries,Number,Assault,Validated,Whole pop,All ages,Fatal
f12b,2000,Single year,1.571001294,1.166206189,1.975796399,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2001,Single year,1.766489904,1.336673487,2.196306322,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2002,Single year,1.875177229,1.435791511,2.314562948,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2003,Single year,1.864236333,1.43060577,2.297866896,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2004,Single year,2.483293368,1.986471437,2.980115299,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2005,Single year,2.11080383,1.656448583,2.565159076,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2006,Single year,1.969762238,1.53480232,2.404722157,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2007,Single year,1.940332033,1.51140366,2.369260405,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2008,Single year,2.388626733,1.919548704,2.857704763,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2009,Single year,2.194413385,1.748944755,2.639882015,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2010,Single year,2.292425245,1.840734714,2.744115776,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2011,Single year,2.049099748,1.632314934,2.465884561,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2012,Single year,1.890223349,1.492708579,2.287738119,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2013,Single year,1.601495075,1.239257393,1.963732757,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2014,Single year,2.034312409,1.631512595,2.437112224,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2015,Single year,1.61624895,1.262893164,1.969604737,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2016,Single year,1.786941285,1.414746143,2.159136428,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2017,Single year,1.553677646,1.222129711,1.88522558,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2018,Single year,1.686584274,1.335598638,2.03756991,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f12b,2019,Single year,1.666533974,1.329254947,2.003813002,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2000,Single year,58,43.073359,72.926641,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2001,Single year,65,49.19826518,80.80173482,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2002,Single year,70,53.60176481,86.39823519,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2003,Single year,71,54.48504992,87.51495008,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2004,Single year,96,76.79635329,115.2036467,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2005,Single year,83,65.1438783,100.8561217,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2006,Single year,79,61.57945905,96.42054095,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2007,Single year,79,61.57945905,96.42054095,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2008,Single year,100,80.40036015,119.5996398,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2009,Single year,94,74.99744414,113.0025559,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2010,Single year,100,80.40036015,119.5996398,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2011,Single year,94,74.99744414,113.0025559,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2012,Single year,88,69.61390808,106.3860919,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2013,Single year,77,59.80138584,94.19861416,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2014,Single year,100,80.40036015,119.5996398,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2015,Single year,82,64.25177126,99.74822874,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2016,Single year,91,72.30313522,109.6968648,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2017,Single year,86,67.82404174,104.1759583,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2018,Single year,92,73.20068588,110.7993141,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
f11b,2019,Single year,97,77.69659342,116.3034066,Injuries,Number,Falls,Validated,Whole pop,0-74 years,Fatal
w14,2002,Single year,5.815179761,4.651025928,6.979333594,"Per 100,000 people",Age-standardised rate,Work,Validated,Whole pop,All ages,Fatal
w14,2003,Single year,5.330552176,4.241305167,6.419799184,"Per 100,000 people",Age-standardised rate,Work,Validated,Whole pop,All ages,Fatal
w14,2004,Single year,4.309379241,3.358017148,5.260741334,"Per 100,000 people",Age-standardised rate,Work,Validated,Whole pop,All ages,Fatal
w14,2005,Single year,4.003927137,3.096435054,4.911419221,"Per 100,000 people",Age-standardised rate,Work,Validated,Whole pop,All ages,Fatal
w14,2006,Single year,3.854061272,2.978196657,4.729925888,"Per 100,000 people",Age-standardised rate,Work,Validated,Whole pop,All ages,Fatal
w14,2007,Single year,2.831550256,2.089216543,3.57388397,"Per 100,000 people",Age-standardised rate,Work,Validated,Whole pop,All ages,Fatal
w14,2008,Single year,3.341838301,2.5366252,4.147051401,"Per 100,000 people",Age-standardised rate,Work,Validated,Whole pop,All ages,Fatal
w14,2009,Single year,3.59183183,2.744253992,4.439409667,"Per 100,000 people",Age-standardised rate,Work,Validated,Whole pop,All ages,Fatal
w14,2010,Single year,4.550425217,3.585015221,5.515835212,"Per 100,000 people",Age-standardised rate,Work,Validated,Whole pop,All ages,Fatal
w14,2011,Single year,5.75660821,4.692573482,6.820642939,"Per 100,000 people",Age-standardised rate,Work,Validated,Whole pop,All ages,Fatal
w14,2012,Single year,2.571544095,1.852838551,3.290249639,"Per 100,000 people",Age-standardised rate,Work,Validated,Whole pop,All ages,Fatal
w14,2013,Single year,2.575344285,1.844284394,3.306404176,"Per 100,000 people",Age-standardised rate,Work,Validated,Whole pop,All ages,Fatal
w14,2014,Single year,2.295135881,1.660073199,2.930198563,"Per 100,000 people",Age-standardised rate,Work,Validated,Whole pop,All ages,Fatal
